word	matchWholeWord	isYoutube	isUsername	isAlert	isBlackList	isExactFiltering
klape	1	0	0	0	1	0
schlamppe	1	0	0	0	1	0
fecken	1	0	0	0	1	0
fickdich	1	0	0	0	1	0
fickdiech	1	0	0	0	1	0
fickdish	1	0	0	0	1	0
bblöde	1	0	0	0	1	0
hässlig	1	0	0	0	1	0
arschgeige	1	0	0	0	1	0
arsh geige	1	0	0	0	1	0
po	1	0	0	0	1	1
poooo	1	0	0	0	1	0
verbiss	1	0	0	0	1	0
lesbenpaar	1	0	0	0	1	0
feucht	1	0	1	1	1	0
steif	1	0	0	0	1	0
schwanzlutscher	1	0	0	0	1	0
schwanzlutscha	1	0	0	0	1	0
sexxy	1	0	1	0	1	0
sexxi	1	0	1	0	1	0
fascho	1	0	0	0	1	0
rassist	1	0	0	0	1	0
natzi	1	0	0	0	1	0
scheiser	1	0	0	0	1	0
bittsch	1	0	0	0	1	0
lutscher	1	0	0	0	1	0
lutscherin	1	0	0	0	1	0
suka	1	0	0	0	1	0
ficen	1	0	0	0	1	0
horensohn	1	0	0	0	1	0
schlampem	1	0	0	0	1	0
hirnamputierte	1	0	0	0	1	0
bumbs	1	0	0	0	1	0
drogen	1	0	1	1	1	0
hash	1	0	0	0	1	0
pillen schmeißen	1	0	0	0	1	0
wer wohnt in	1	0	0	0	1	0
oass	1	0	0	0	1	0
hurntochter	1	0	0	0	1	0
orgasmus	1	0	0	1	1	0
tussen	1	0	0	0	1	0
pisse	1	0	0	0	1	0
mannsweib	1	0	1	1	0	0
hhurensohn	1	0	0	0	1	0
fick1	1	0	0	0	1	0
ge fickt	1	0	0	0	1	0
schl ampe	1	0	0	0	1	0
pordel	1	0	0	0	1	0
wie heist  du	1	0	0	0	1	0
nuhtte	1	0	0	0	1	0
nuhtten	1	0	0	0	1	0
opfalein	1	0	0	0	1	0
f!ck dich	1	0	0	0	1	0
arschlöcherine	1	0	0	0	1	0
votzeeen	1	0	0	0	1	0
fotzeeen	1	0	0	0	1	0
assi	1	0	0	0	1	0
asii	1	0	0	0	1	0
asi	1	0	0	0	1	0
s€x	1	0	0	0	1	0
pennerrin	1	0	0	0	1	0
penner rin	1	0	0	0	1	0
lackaffe	1	0	0	0	1	0
schwulitäten	1	0	0	0	1	0
sei leise	1	0	0	1	0	0
arschh	1	0	0	0	1	0
vieck	1	0	0	0	1	0
transe	1	0	0	0	1	0
verfickt3e	1	0	0	0	1	0
verfickte	1	0	0	0	1	0
verfikte	1	0	0	0	1	0
ferfikte	1	0	0	0	1	0
sexgott	1	0	1	0	1	0
schulambe	1	0	0	0	1	0
abgelutschter	1	0	0	0	1	0
abgewixte	1	0	0	0	1	0
abgewichste	1	0	0	0	1	0
abgewixter	1	0	0	0	1	0
abgewichster	1	0	0	0	1	0
hesslixch	1	0	0	0	1	0
arschgeficktehure	1	0	0	0	1	0
hosenscheißer	1	0	0	0	1	0
froschficker	1	0	0	0	1	0
ficcen	1	0	0	0	1	0
wixxer	1	0	0	0	1	0
sexsex	1	0	1	0	1	0
sexsexsex	1	0	1	0	1	0
sexsexsexsex	1	0	1	0	1	0
moppfer	1	0	0	0	1	0
kindermachen	1	0	0	0	1	0
kinderkriegen	1	0	0	0	1	0
durchgefickt	1	0	0	0	1	0
bisser	1	0	0	0	1	0
pisser	1	0	0	0	1	0
bummskartoffel	1	0	0	0	1	0
clappe	1	0	0	0	1	0
clape	1	0	0	0	1	0
honk	1	0	0	0	1	0
§es	1	0	0	1	1	0
§ex	1	0	1	1	1	0
§äx	1	0	0	1	1	0
§€x	1	0	0	1	1	0
ficc	1	0	0	0	1	0
mistgebprt	1	0	0	0	1	0
missgebprt	1	0	0	0	1	0
missgebort	1	0	0	0	1	0
shut up	1	0	0	0	1	0
shit	1	0	0	0	1	0
hurensohen	1	0	0	0	1	0
idioten	1	0	0	0	1	0
penners	1	0	0	0	1	0
fettes kind	1	0	0	0	1	0
schwuleswessen	1	0	0	0	1	0
fic ken	1	0	0	0	1	0
egoschwein	1	0	0	0	1	0
verkackt	1	0	0	0	1	0
wie viele jahre bist d	1	0	0	0	1	0
aschgesicht	1	0	0	0	1	0
fickkfehler	1	0	0	0	1	0
heimscheißer	1	0	0	0	1	0
notte	1	0	0	0	1	0
hohre	1	0	0	0	1	0
horre	1	0	0	0	1	0
hore	1	0	0	0	1	0
fickken	1	0	0	0	1	0
fickd ich	1	0	0	0	1	0
fic kdich	1	0	0	0	1	0
fic	1	0	0	0	1	0
gevickt	1	0	0	0	1	0
huchentochter	1	0	0	0	1	0
arschlocher	1	0	0	0	1	0
pedobär	1	0	1	1	1	0
pädebär	1	0	1	1	1	0
pädobär	1	0	1	1	1	0
pedo	1	0	1	1	1	0
pädo	1	0	1	1	1	0
heslig	1	0	0	0	1	0
asch gefikkte	1	0	0	0	1	0
behinderung	1	0	0	0	1	0
drecksack	1	0	0	0	1	0
pww	1	0	0	0	1	0
pwww	1	0	0	0	1	0
pwwww	1	0	0	0	1	0
sox	1	0	0	0	1	0
ferficktes	1	0	0	0	1	0
ferfickter	1	0	0	0	1	0
pazzword	1	0	0	0	1	0
pazzwort	1	0	0	0	1	0
nuttiges	1	0	0	0	1	0
fickeeeee	1	0	0	0	1	0
seexx	1	0	0	0	1	0
